"event_id,transaction_id,user_id,card_id,merchant_id,merchant_category,mcc,amount,currency,channel,txn_ts,last_txn_ts,distance_km_from_last,time_diff_min,velocity_km_per_min,device_id,device_trust_score,ip_country,merchant_risk_score,base_anomaly_score,model_score,rule_triggered,label,intervention_required,user_response,response_time_sec"
"E4_3A2539878058,T000043133,U003504,C0005430,M00175,Pharmacy,5912,1223.07,INR,POS,2026-01-16 18:00:30,2026-01-14 16:02:42,7301.280527832784,2997.8,2.4355462431892665,D96642681,0.9843868793202475,IN,0.10374192998674814,0.17528902311614036,0.1709066512636101,,normal,0,NA,0"
"E4_A1B50AE39C57,T000031769,U003225,C0005034,M00344,Dining,5812,1703.96,INR,ATM,2026-01-14 19:58:04,2026-01-14 11:48:04,7318.449215792483,490.0,14.935610644474457,D44552169,0.7402930450995737,GB,0.24811868634518908,0.46614638467595254,0.4132282619814398,,normal,0,NA,0"
"E4_6313A4C15215,T000115000,U002583,C0004013,M00570,Coffee,5814,124.26,INR,QR,2026-02-09 18:23:07,2026-02-03 05:14:44,836.062568182253,9428.383333333333,0.08867507170889173,D12244634,1.0,IN,0.1363867938116779,0.24116096855419616,0.16626883662146819,,normal,0,NA,0"
"E4_C13B78DEE36A,T000103105,U002861,C0004458,M00019,Grocery,5411,123.76,INR,QR,2026-03-29 23:06:33,2026-03-29 20:58:34,7173.134468060148,127.98333333333333,56.04741087167715,D20813365,0.9940904384145652,IN,0.1722218837317701,0.5223227461202612,0.5233683780464329,,normal,0,NA,0"
"E4_005BEF7C15FA,T000085562,U004389,C0006784,M00703,Fashion,5651,57.39,GBP,POS,2026-02-23 17:09:00,2026-02-20 15:38:51,7196.351513349142,4410.15,1.6317702375994336,D45091994,1.0,US,0.32572461995263635,0.598573262246985,0.32355559205680823,,normal,0,NA,0"
"E4_9D5FE5B921CA,T000024408,U003653,C0005663,M00309,Pharmacy,5912,25.64,GBP,POS,2026-01-13 17:53:59,2026-01-13 08:48:59,1208.1201636572519,545.0,2.216734245242664,D06252771,0.5287001839776223,US,0.21595229143002542,0.4254186110565166,0.16830852302369798,,normal,0,NA,0"
"E4_D0B1489535D3,T000006411,U004053,C0006274,M00573,Dining,5812,400.81,INR,POS,2026-03-10 17:37:08,2026-03-08 13:21:10,16.01450856264835,3135.9666666666667,0.005106721551881402,D37580910,0.8436818288775374,IN,0.24360355165062197,0.3253023102964111,0.26456927562420834,,normal,0,NA,0"
"E4_92F9EC7644B3,T000017528,U002193,C0003406,M00399,Grocery,5411,2635.82,INR,POS,2026-03-21 17:24:48,2026-03-16 12:44:15,1127.4022440542233,7480.55,0.15071114343921546,D78178330,0.9201931355745403,IN,0.0583273607787283,0.2749772200744063,0.11028872816502006,,normal,0,NA,0"
"E4_5C71D5FE419E,T000025168,U000045,C0000073,M00460,Grocery,5411,861.83,INR,POS,2026-03-23 19:28:02,2026-03-10 16:53:01,7288.462970617268,18875.016666666666,0.3861433925771687,D17744570,1.0,IN,0.05302618230747724,0.3778848208899076,0.17652500290369902,,normal,0,NA,0"
"E4_FB2659939288,T000094144,U004706,C0007280,M00302,Travel,4511,4370.32,INR,ATM,2026-02-05 12:45:58,2026-01-30 12:38:47,32.84313320488735,8647.183333333332,0.003798130783035789,D35329773,0.5501459194377114,GB,0.24241651714738383,0.16236359130409897,0.16355396146508858,,normal,0,NA,0"
"E4_91897E87F0A7,T000111489,U001420,C0002214,M00672,Dining,5812,1058.9,INR,QR,2026-03-21 08:58:37,2026-03-20 20:29:17,7319.065015603689,749.3333333333334,9.767435519044069,D31325452,0.41740214871535947,GB,0.23394331253141826,0.4203770981263674,0.454264493179493,,normal,0,NA,0"
"E4_C253E7975FF7,T000093392,U003387,C0005271,M00567,Coffee,5814,337.36,INR,POS,2026-02-16 06:59:41,2026-02-14 16:51:21,8161.454688379062,2288.3333333333335,3.566549754572059,D79251199,0.32275611629864326,GB,0.0939809009676904,0.47532461376391677,0.36476203050394546,,normal,0,NA,0"
"E4_7686C9C1770B,T000028458,U000988,C0001553,M00195,Grocery,5411,440.39,INR,POS,2026-03-26 10:32:27,2026-03-23 20:49:41,7443.488939844611,3702.766666666667,2.0102506071616566,D29419794,0.7674650281294879,GB,0.049296669177681066,0.0339228293621388,0.05256078694461133,,normal,0,NA,0"
"E4_7F2AD9B66A67,T000006951,U002818,C0004383,M00340,Fashion,5651,2827.91,INR,POS,2026-01-11 09:09:37,2026-01-03 11:43:55,1154.1994152156865,11365.7,0.101551106857975,D20385724,0.7720050583801589,IN,0.1952481252500934,0.45009488420765476,0.27917201049161167,,normal,0,NA,0"
"E4_B041FE56723F,T000017938,U000248,C0000388,M00512,Grocery,5411,982.17,INR,QR,2026-02-11 22:19:57,2026-02-10 13:17:44,90.29720308740461,1982.2166666666667,0.045553649409703585,D27842430,0.8414462375435263,SG,0.22064281834538224,0.32615928343024997,0.1836254787746427,,normal,0,NA,0"
"E4_12F8E46263E7,T000101960,U003638,C0005639,M00282,Fuel,5541,369.57,INR,POS,2026-01-12 19:52:22,2026-01-12 14:18:22,8041.34590218934,334.0,24.075885934698626,D98380396,0.9464632352011828,IN,0.0694062104897518,0.4065975765558023,0.5161583496503787,,normal,0,NA,0"
"E4_8A4CB163C97A,T000111215,U002269,C0003516,M00391,ATM,6011,5635.08,INR,POS,2026-03-12 12:01:21,2026-03-06 12:35:47,20.89773820024934,8605.566666666668,0.0024283976883470006,D50689400,0.5449306406917587,IN,0.38539582698644004,0.2866694083686521,0.28324767901300585,,normal,0,NA,0"
"E4_2426AAF94534,T000112562,U002751,C0004278,M00350,Electronics,5732,7068.1,INR,QR,2026-02-09 16:46:37,2026-02-09 10:28:05,8010.659356286235,378.53333333333336,21.162361807730456,D30214095,0.5779148394897315,IN,0.372761722929634,0.6866993056743113,0.6428583169404224,,suspicious,0,NA,0"
"E4_8F6B9FA9DBDB,T000019148,U000495,C0000787,M00288,Fuel,5541,56.62,GBP,POS,2026-01-18 21:16:59,2026-01-18 17:10:51,1174.202999998671,246.13333333333333,4.770597237264373,D71439756,0.5039634719022272,GB,0.15963796816080889,0.3652366175652975,0.31354977523945116,,normal,0,NA,0"
"E4_D303408CA6B5,T000098304,U001669,C0002606,M00005,Dining,5812,1727.62,INR,POS,2026-03-11 12:46:26,2026-03-08 09:38:41,124.43835307094582,4507.75,0.02760542467327288,D85790269,0.3374506086795816,GB,0.20778920504122472,0.5369621721071107,0.3431489135959475,,normal,0,NA,0"
"E4_BF77BDAD2B4B,T000048021,U000706,C0001116,M00525,Grocery,5411,392.37,INR,POS,2026-01-04 19:20:10,2026-01-02 18:33:07,20.33789884336661,2927.05,0.0069482580903526105,D06917945,0.5712714216507918,IN,0.06320338872534187,0.16637056323073363,0.21087727886054725,,normal,0,NA,0"
"E4_D928663D465C,T000001697,U003461,C0005371,M00408,Coffee,5814,2.03,GBP,ATM,2026-02-25 13:02:02,2026-02-21 19:44:14,705.879510207465,5357.8,0.1317480141489912,D29477092,0.5331777671537062,IN,0.14347607102227225,0.13820033383921043,0.15342877252167,,normal,0,NA,0"
"E4_9206881C309F,T000110213,U002567,C0003990,M00701,ATM,6011,9925.05,INR,POS,2026-02-03 16:02:25,2026-01-31 09:20:02,8013.419163768539,4722.383333333333,1.6969014580424162,D81875256,0.6317325273019156,IN,0.38777999341162706,0.2816883955440062,0.23030685842158774,,normal,0,NA,0"
"E4_3452CE9E7195,T000075363,U001164,C0001821,M00187,Coffee,5814,44.39,INR,POS,2026-01-16 15:04:58,2026-01-08 15:11:44,8039.475599137133,11513.233333333334,0.6982813052056445,D98134023,0.4175895218681392,US,0.15771021984344682,0.36938225090592225,0.13447496592321462,,normal,0,NA,0"
"E4_B14C11B3B332,T000100691,U002076,C0003227,M00224,Fashion,5651,82.15,GBP,POS,2026-02-12 09:36:09,2026-02-10 19:47:57,7197.880059110838,2268.2,3.173388616132104,D29888201,0.9334097576665796,GB,0.31225699858973943,0.5621129486303698,0.40245716090265216,,normal,0,NA,0"
"E4_0A2B89B3E1BA,T000011839,U001429,C0002225,M00462,Travel,4511,16505.94,INR,POS,2026-01-26 17:16:31,2026-01-18 07:28:25,24.090277467041783,12108.1,0.001989600140983456,D49062834,0.6004713820170059,IN,0.3063023753755454,0.6444193159117051,0.38538873365371845,,normal,0,NA,0"
"E4_067854D1C6C1,T000058049,U000442,C0000704,M00352,Dining,5812,430.93,INR,POS,2026-02-25 20:19:28,2026-02-24 11:32:02,21.998757971022034,1967.4333333333334,0.011181450267364603,D20825052,0.5602235065164776,IN,0.1657699577443584,0.019377924658252693,0.1580581381549063,,normal,0,NA,0"
"E4_D807B55DE4DE,T000017440,U001708,C0002666,M00633,Pharmacy,5912,1216.22,INR,POS,2026-02-19 14:55:58,2026-02-16 02:25:31,17.223340632937898,5070.45,0.0033968071143464385,D36972096,0.7632929637536785,IN,0.17536289557470855,0.41042024110854874,0.2299321547517075,,normal,0,NA,0"
"E4_947465673B3B,T000052383,U002915,C0004545,M00525,Grocery,5411,2696.69,INR,QR,2026-01-29 19:36:31,2026-01-25 19:54:21,6734.578153327533,5742.166666666667,1.172828749890146,D88156071,0.6695120309271337,IN,0.06320338872534187,0.0,0.12182764613667724,,normal,0,NA,0"
"E4_5E8094A94913,T000004779,U004400,C0006798,M00073,Dining,5812,10.35,GBP,POS,2026-03-22 10:48:50,2026-03-21 22:04:13,1156.7461065124633,764.6166666666667,1.512844483962504,D09994891,0.46250224519087213,SG,0.24494533740240637,0.4467510946695566,0.2932041196436227,,normal,0,NA,0"
"E4_CF05AE368289,T000086081,U000463,C0000738,M00602,Fuel,5541,57.11,GBP,POS,2026-02-24 00:32:21,2026-02-21 17:53:41,1129.4338471549013,3278.6666666666665,0.3444796199130443,D36574823,0.7272477440733786,IN,0.1252853074775763,0.3965405475226359,0.2572941158386763,,normal,0,NA,0"
"E4_4DEBF0935F6E,T000081244,U001120,C0001751,M00179,Pharmacy,5912,1409.59,INR,POS,2026-01-18 16:51:50,2026-01-18 12:34:50,7332.675410487809,257.0,28.53181093575023,D89555974,0.5724974743448124,IN,0.0,0.3210814193996248,0.45459129972790113,,normal,0,NA,0"
"E4_91E7E7C460DF,T000033840,U002308,C0003577,M00082,Fashion,5651,4431.32,INR,POS,2026-03-26 19:27:59,2026-03-23 20:14:17,240.07616611159142,4273.7,0.0561752500436604,D03544368,1.0,IN,0.3298940056146695,0.6192628635548649,0.2901879384717751,,normal,0,NA,0"
"E4_DDFBF295F6B2,T000014075,U004891,C0007562,M00784,Travel,4511,497.33,GBP,QR,2026-03-22 20:32:13,2026-03-15 00:14:06,7197.146897322989,11298.116666666667,0.6370218249345088,D53614774,0.8428865014399868,IN,0.19895101342892269,0.08816872117821258,0.17293252901775935,,normal,0,NA,0"
"E4_A3BCB8503521,T000076238,U002892,C0004511,M00455,Electronics,5732,505462.9,INR,POS,2026-02-09 07:09:07,2026-02-06 18:08:04,1718.1312121315011,3661.05,0.4693001221320389,D74815655,0.7591245177107843,IN,0.4079304173168383,0.46027977033932255,0.3553856991568363,,normal,0,NA,0"
"E4_B6134F51A962,T000022705,U000560,C0000881,M00412,Fuel,5541,3049.18,INR,QR,2026-03-07 16:29:00,2026-03-02 00:15:36,7294.0233064095455,8173.4,0.8924099281094215,D39312669,0.8464151863563161,GB,0.13803583869718805,0.24811341139520077,0.11440555581542348,,normal,0,NA,0"
"E4_8D6643CE55B2,T000068528,U003814,C0005917,M00607,Grocery,5411,2825.71,INR,POS,2026-02-23 10:05:56,2026-02-22 07:02:21,29.858321403638456,1623.5833333333333,0.018390384275710183,D23482880,0.7477563665985073,GB,0.10103057014886607,0.5001044448283493,0.22154995132980676,,normal,0,NA,0"
"E4_F5C70E8BDF46,T000043323,U002001,C0003116,M00704,ATM,6011,11186.23,INR,POS,2026-01-30 18:42:39,2026-01-30 15:23:48,141.69961126808303,198.85,0.7125954803524417,D99843705,0.7029864115991498,US,0.41924682094611837,0.3849596534123172,0.20580871569464196,,normal,0,NA,0"
"E4_19A6EEFB033A,T000088551,U001111,C0001739,M00575,Grocery,5411,904.99,INR,ATM,2026-03-09 08:10:59,2026-03-06 12:08:48,8164.81505763376,4082.1833333333334,2.0001098409675606,D51879986,0.8053912450808624,AE,0.044335107420741406,0.4339468417538179,0.2636207468905207,,normal,0,NA,0"
"E4_9728EA4FA1FB,T000040246,U003659,C0005673,M00374,Grocery,5411,1391.86,INR,POS,2026-01-11 18:35:28,2026-01-10 21:07:45,6695.541416292732,1287.7166666666667,5.1995455130860035,D60565121,0.4387979347470513,IN,0.05153285712189729,0.35006181216319915,0.33644572164110886,,normal,0,NA,0"
"E4_2E5E74FD2147,T000083803,U003751,C0005823,M00622,Fuel,5541,3399.14,INR,POS,2026-03-14 20:58:02,2026-03-11 07:02:49,743.7843627689648,5155.216666666666,0.1442780024316401,D58264170,0.5507446858310767,IN,0.1137840418162829,0.35868799975285226,0.2651351748088651,,normal,0,NA,0"
"E4_92F442BD7F08,T000001267,U002967,C0004634,M00229,Grocery,5411,100.4,GBP,POS,2026-01-16 14:46:23,2026-01-13 04:05:10,23.536443635889405,4961.216666666666,0.004744087028898706,D01662018,0.5775860048359308,GB,0.06716918854309012,0.3490918169357289,0.14753333980491334,,normal,0,NA,0"
"E4_AB023CA2A4F4,T000106187,U002911,C0004538,M00296,ATM,6011,55.04,GBP,POS,2026-03-06 18:21:04,2026-02-26 18:40:45,7323.2985653694495,11500.316666666668,0.6367910360760601,D67704816,0.912650992871967,IN,0.4011062202456738,0.11521099191715395,0.1720687909921785,,normal,0,NA,0"
"E4_0F5E8F00C258,T000046236,U001082,C0001692,M00382,Travel,4511,6078.86,INR,POS,2026-02-15 11:35:42,2026-02-08 10:47:53,6706.593877037745,10127.816666666668,0.6621954264941352,D97945565,0.7724992284297258,IN,0.24268629205247125,0.1909525042753324,0.2089097314734279,,normal,0,NA,0"
"E4_2D9F58D09C0B,T000011321,U000767,C0001212,M00171,Grocery,5411,20.81,GBP,QR,2026-01-09 22:58:02,2026-01-07 18:53:27,14.262636090610528,3124.5833333333335,0.004564652169284607,D85249962,0.8782639788687673,IN,0.17038460166595398,0.017913630820082516,0.0781677032515476,,normal,0,NA,0"
"E4_3DE556922119,T000068746,U000529,C0000836,M00543,Fuel,5541,1882.16,INR,POS,2026-03-08 08:24:24,2026-03-05 18:31:58,6718.3745912497825,3712.4333333333334,1.80969568690341,D11924238,0.5011291905095163,GB,0.17812046072710938,0.5224269884722523,0.36041105696808,,normal,0,NA,0"
"E4_1000813E7768,T000107412,U004017,C0006221,M00379,Fuel,5541,2044.64,INR,POS,2026-01-10 08:42:32,2026-01-03 19:15:05,6812.758373178139,9447.45,0.7211214002908868,D31674582,0.6863235073231003,SG,0.2109982494340348,0.0,0.1828614822540146,,normal,0,NA,0"
"E4_CAA93FFB82E8,T000083836,U003852,C0005979,M00640,Fashion,5651,2938.33,INR,QR,2026-01-27 14:17:37,2026-01-26 21:59:44,12.563795786877414,977.8833333333333,0.012847949605655835,D80412883,0.6459014582123289,GB,0.24436793183508157,0.09722604690058234,0.18232327624708694,,normal,0,NA,0"
"E4_C05A03174209,T000067725,U003425,C0005322,M00712,Electronics,5732,42465.01,INR,POS,2026-03-22 09:23:51,2026-03-18 18:49:35,7303.543266501595,5194.266666666666,1.4060778422045324,D22365391,0.8628179284857767,IN,0.31669104915852886,0.5727437130767477,0.3749267334658791,,normal,0,NA,0"
"E4_91A79CE0A260,T000010276,U004862,C0007513,M00251,Entertainment,7832,1446.09,INR,POS,2025-12-31 14:24:16,2025-12-31 12:43:16,1185.7557690077742,101.0,11.740156128789843,D17994245,0.8808279578827163,IN,0.2643858798358675,0.4417211724805824,0.35419779612066105,,normal,0,NA,0"
"E4_6004CF50F783,T000005839,U002270,C0003518,M00624,Entertainment,7832,237.52,INR,ATM,2026-02-26 09:41:19,2026-02-23 16:03:52,7293.247231651463,3937.45,1.8522767861563865,D18363437,1.0,IN,0.2452514646185892,0.37648584689420983,0.23726943565670616,,normal,0,NA,0"
"E4_5BAF51979AEC,T000118716,U002190,C0003401,M00582,Grocery,5411,58.15,INR,POS,2026-01-29 08:02:19,2026-01-27 22:12:06,13.095181175034178,2030.2166666666667,0.006450139726482811,D41718306,0.6079677701006478,IN,0.10232483218383535,0.3177692389066815,0.311707942798808,,normal,0,NA,0"
"E4_C53E82255DB5,T000065944,U002384,C0003694,M00671,ATM,6011,7750.41,INR,POS,2026-01-31 11:32:01,2026-01-26 22:22:45,8031.077506354422,6549.266666666666,1.2262559940076379,D68049652,1.0,GB,0.2876755994368492,0.5281682013818829,0.24460423632309258,,normal,0,NA,0"
"E4_B187DE787EAB,T000037473,U004533,C0007006,M00206,Travel,4511,17556.32,INR,POS,2026-02-27 07:02:08,2026-02-21 09:00:32,146.32101866079168,8521.6,0.017170603954749303,D88964431,0.9381482044549869,IN,0.23510105133356218,0.6973548785739885,0.29963089175283525,,normal,0,NA,0"
"E4_FDA01B5D6D63,T000098200,U002899,C0004520,M00236,Grocery,5411,1313.16,INR,POS,2026-01-14 21:27:49,2026-01-11 18:55:25,249.85114765087567,4472.4,0.0558651166377953,D45483251,0.6027966337311306,IN,0.10126373542604689,0.37347603311615163,0.20485682556350443,,normal,0,NA,0"
"E4_8C96826E035F,T000076936,U001610,C0002513,M00579,Grocery,5411,2028.8,INR,QR,2026-01-26 12:40:55,2026-01-26 06:25:16,8041.398422269017,375.65,21.406624310579044,D58170422,0.9254042940644196,IN,0.014387841043455973,0.40814427188531477,0.3097078761751482,,normal,0,NA,0"
"E4_9B065EA838AC,T000083346,U003488,C0005405,M00022,Travel,4511,35526.8,INR,POS,2026-01-02 12:44:17,2026-01-02 05:21:48,236.0419678709221,442.48333333333335,0.5334482681929762,D01383761,0.7285186202789029,AE,0.28418299557600657,0.444270466959427,0.28433513949740463,,normal,0,NA,0"
"E4_A4B3A7C11019,T000046926,U002093,C0003253,M00068,Dining,5812,10310.94,INR,QR,2026-03-11 12:41:31,2026-03-10 15:50:27,1184.9040135802215,1251.0666666666666,0.9471150060590069,D26516012,0.6995223339995155,IN,0.2996504683354752,0.6080621727422667,0.4579552863050798,,normal,0,NA,0"
"E4_09CC888DE561,T000050759,U002907,C0004532,M00704,ATM,6011,1639.41,INR,POS,2026-02-14 11:43:38,2026-02-14 08:04:08,127.39806956148647,219.5,0.5804012280705534,D53271642,0.822208171737441,IN,0.41924682094611837,0.38819018593081667,0.2630162423397659,,normal,0,NA,0"
"E4_0B3BE53761F1,T000058307,U001838,C0002866,M00070,Entertainment,7832,2617.08,INR,POS,2026-03-30 17:46:33,2026-03-23 18:34:32,6727.395051625878,10032.016666666666,0.6705924915355216,D03468417,0.3578818278982807,IN,0.2935212416223526,0.5161851346836893,0.37846694921523505,,normal,0,NA,0"
"E4_196F55CC7071,T000105289,U002675,C0004160,M00095,Coffee,5814,324.29,INR,POS,2026-02-08 19:06:30,2026-02-04 17:05:31,1134.4447622816463,5880.983333333334,0.19290052325971216,D98903481,0.8424869211390572,IN,0.0976228026874495,0.3930374707308474,0.13877928263108869,,normal,0,NA,0"
"E4_7D940D327B54,T000004249,U001983,C0003087,M00677,Entertainment,7832,1610.59,INR,POS,2026-03-02 15:01:49,2026-02-28 13:19:52,8021.557716646607,2981.95,2.690037631967876,D57823172,0.6906553530286171,US,0.2622706791231766,0.4154202707432326,0.35985369381728094,,normal,0,NA,0"
"E4_2771B52C2793,T000095206,U003258,C0005077,M00251,Entertainment,7832,279.34,INR,POS,2026-02-25 07:00:42,2026-02-18 16:14:51,123.6658369051079,9525.85,0.012982131453372443,D49204269,0.8529950470729821,GB,0.2643858798358675,0.3708349709241687,0.260376438299482,,normal,0,NA,0"
"E4_D77DC6D0CAE2,T000026257,U002173,C0003374,M00755,Electronics,5732,53265.33,INR,QR,2026-01-14 05:41:56,2026-01-12 07:42:17,7310.362965131544,2759.65,2.6490181599592497,D20583555,0.5361277846594216,GB,0.35161228364645625,0.8020846140997451,0.553843586813838,,normal,0,NA,0"
"E4_E2FBC63264E8,T000050243,U000428,C0000681,M00416,Electronics,5732,16313.02,INR,QR,2026-01-24 18:05:31,2026-01-24 09:43:19,886.1260545443483,502.2,1.7644883603033619,D41719178,0.9615175484199551,GB,0.37151286969604563,0.6884947161755051,0.34056536788537545,,normal,0,NA,0"
"E4_9CA4F5ABC215,T000008421,U003635,C0005635,M00133,ATM,6011,96.7,GBP,POS,2026-02-14 08:32:53,2026-02-12 09:50:25,7308.310507618539,2802.4666666666667,2.6078135360344006,D75408814,0.8264848854624985,IN,0.39767925977115787,0.5559510320989182,0.33383623190432365,,normal,0,NA,0"
"E4_4643ECA5A86E,T000082209,U000647,C0001021,M00074,Fuel,5541,10.39,GBP,POS,2026-02-12 10:19:48,2026-02-10 12:31:04,6822.357039538472,2748.733333333333,2.4820003296809947,D58023832,0.6706965697648688,GB,0.2716839926052934,0.513532926078916,0.3243016584573627,,normal,0,NA,0"
"E4_714BC4EE092F,T000100156,U003690,C0005718,M00795,Electronics,5732,14647.05,INR,QR,2026-02-09 19:48:28,2026-02-04 12:32:07,6682.81274782407,7636.35,0.8751318035218488,D84971518,1.0,IN,0.31371443523486015,0.47368814049584623,0.2764414002573467,,normal,0,NA,0"
"E4_C7111584CA44,T000007627,U001743,C0002718,M00396,Coffee,5814,124.82,INR,ATM,2026-02-25 19:43:54,2026-02-25 18:54:59,7195.768223531097,48.916666666666664,147.10258719313998,D77096897,0.8100409319243526,DE,0.08807849177800944,0.3753088274255173,0.43091085076807706,,normal,0,NA,0"
"E4_798EDED6A920,T000011026,U002598,C0004032,M00709,Grocery,5411,828.34,INR,POS,2026-02-18 09:13:43,2026-02-15 20:49:13,7450.618710727012,3624.5,2.0556266273215646,D01740976,0.4539377894056782,IN,0.0,0.3383967254473448,0.31167271355892007,,normal,0,NA,0"
"E4_5300EFACE1E2,T000104831,U000247,C0000386,M00490,Fashion,5651,6006.27,INR,POS,2026-02-08 19:31:04,2026-02-04 18:36:21,122.45700974230154,5814.716666666666,0.021059841220518318,D44492800,0.8808897117133825,IN,0.2608220945978576,0.302922415323558,0.23452262179756392,,normal,0,NA,0"
"E4_539BD6B111A5,T000017164,U004616,C0007142,M00607,Grocery,5411,1129.63,INR,POS,2026-02-09 17:26:12,2026-01-19 11:50:15,271.15901088183324,30575.95,0.008868375663939575,D07537585,0.7314443049270277,IN,0.10103057014886607,0.4071684104245011,0.23127285410778103,,normal,0,NA,0"
"E4_37A677A56FCA,T000107455,U004120,C0006379,M00449,Coffee,5814,395.3,INR,POS,2026-02-02 12:56:37,2026-01-29 17:34:01,1726.5960443847828,5482.6,0.31492285492007127,D28275513,0.8882127092169125,SG,0.2835263544179744,0.43704777044163173,0.23971277697905377,,normal,0,NA,0"
"E4_65F70DA81D7B,T000071292,U002857,C0004449,M00287,Pharmacy,5912,15.75,INR,ATM,2026-02-15 18:55:55,2026-02-11 11:50:31,7184.259970831261,6185.4,1.1614867220925504,D08126688,0.5912951889869256,IN,0.005704722931825695,0.04825122686060859,0.12218048892207525,,normal,0,NA,0"
"E4_3C81EF259169,T000040101,U002944,C0004597,M00085,Electronics,5732,22787.57,INR,POS,2026-01-17 17:33:24,2026-01-15 19:42:15,7457.235724899939,2751.15,2.7105885629282076,D02999666,0.5553140875955036,IN,0.41024420898906516,0.5347090553162571,0.42083068437392523,,normal,0,NA,0"
"E4_57996A68C734,T000050758,U001166,C0001826,M00486,Dining,5812,809.75,INR,QR,2026-01-10 11:59:47,2026-01-05 09:16:26,104.80060595745657,7363.35,0.014232734551183438,D03617107,0.9420176621606483,IN,0.2394424038039233,0.5101711172920247,0.2567725531270612,,normal,0,NA,0"
"E4_F8B5DA3EB818,T000115298,U001011,C0001584,M00460,Grocery,5411,317.3,INR,POS,2026-01-22 13:10:48,2026-01-13 14:17:53,7162.648337401814,12892.916666666666,0.555549106737044,D50374899,0.8328609352805924,IN,0.05302618230747724,0.14513007560990834,0.1770157020209101,,normal,0,NA,0"
"E4_1495DE837A52,T000113025,U001992,C0003101,M00113,Grocery,5411,1794.06,INR,QR,2026-02-10 19:56:06,2026-01-27 12:09:47,14.302954457210754,20626.316666666666,0.0006934323121454431,D06848009,0.5713419122995237,IN,0.09040252237960529,0.2395523813832018,0.16946027901977515,,normal,0,NA,0"
"E4_C59CB1537123,T000103360,U004167,C0006453,M00147,Fuel,5541,49.9,GBP,POS,2026-01-22 08:51:09,2026-01-18 13:41:31,16.404635138560423,5469.633333333333,0.0029992202655681533,D91593279,0.8279576183590939,IN,0.14766598092593927,0.3136868496406742,0.16561306102190257,,normal,0,NA,0"
"E4_401D88B94AA4,T000054925,U002670,C0004150,M00648,Fuel,5541,968.87,INR,POS,2026-01-08 05:41:03,2026-01-06 16:49:26,128.10907045577537,2211.616666666667,0.05792553130324364,D92485508,0.6756362697100328,IN,0.17989237961013177,0.0,0.15261776754368844,,normal,0,NA,0"
"E4_DB39753BE9C2,T000008322,U000114,C0000178,M00065,Fashion,5651,4605.15,INR,POS,2026-03-18 05:22:36,2026-03-12 19:14:03,7303.408770416849,7808.55,0.9353092149524366,D67321159,0.7683661524122322,SG,0.3563441194303777,0.5718262232706115,0.35126674523565493,,normal,0,NA,0"
"E4_C0460B379D9D,T000003561,U000851,C0001343,M00074,Fuel,5541,3777.47,INR,POS,2026-02-23 08:16:57,2026-02-18 06:02:04,6713.408105568278,7334.883333333333,0.9152712866010064,D08497610,0.9987063336511657,IN,0.2716839926052934,0.6555174428778354,0.30153431710443795,,normal,0,NA,0"
"E4_2A212430910D,T000104748,U003256,C0005074,M00300,Dining,5812,823.73,INR,POS,2026-03-06 19:33:10,2026-03-01 17:50:32,291.0885759354377,7302.633333333333,0.03986076838977324,D43142583,0.8962122575221689,IN,0.2644110688503454,0.27522982260297385,0.09279741029134214,,normal,0,NA,0"
"E4_D512ADF19C4A,T000075749,U001368,C0002132,M00065,Fashion,5651,779.95,INR,POS,2026-02-11 17:52:52,2026-02-11 17:01:29,16.77783763079908,51.38333333333333,0.3265229509724116,D70579476,0.7748647193153656,IN,0.3563441194303777,0.20947117197863183,0.2626228386108794,,normal,0,NA,0"
"E4_BB232C5E3EE0,T000042673,U001807,C0002818,M00619,Travel,4511,25828.8,INR,POS,2026-01-15 19:47:06,2026-01-14 16:30:39,8047.17703596881,1636.45,4.917459767159895,D12014428,0.7390486611803732,IN,0.041040504552250445,0.01092390959472922,0.10276543069705327,,normal,0,NA,0"
"E4_0F29332C7041,T000035854,U002580,C0004008,M00100,Dining,5812,747.85,INR,POS,2026-01-21 20:38:26,2026-01-18 05:09:21,7289.800368481813,5249.083333333333,1.3887758881992374,D43510770,0.4741785331152291,IN,0.12335529631687273,0.37195324634741433,0.32629599762494843,,normal,0,NA,0"
"E4_0E1BCAD7EE16,T000085784,U003214,C0005016,M00425,Coffee,5814,202.01,INR,QR,2026-03-11 09:39:42,2026-01-15 10:06:18,7298.098777744712,79173.4,0.09217867083824507,D78765982,0.9188389558278056,IN,0.027839483687407032,0.40295907559983885,0.17358745032736445,,normal,0,NA,0"
"E4_C03113595A91,T000047139,U004992,C0007720,M00287,Pharmacy,5912,1518.77,INR,POS,2026-01-31 10:20:32,2026-01-28 19:12:37,7325.170726261486,3787.9166666666665,1.9338257334756976,D97719037,0.764742073755167,IN,0.005704722931825695,0.3687709687376029,0.22766151445973043,,normal,0,NA,0"
"E4_A50F7635F67E,T000083569,U000905,C0001422,M00528,Fuel,5541,4191.96,INR,POS,2026-01-31 13:11:27,2026-01-22 09:27:34,1140.5223435168764,13183.883333333333,0.08650883163030187,D27674802,0.4010717918471444,IN,0.2416812952725838,0.05449957841519609,0.18388591713132957,,normal,0,NA,0"
